Date,T2M,GWETROOT,PRECTOTCORR,LAT,LON
2000-06-01,19.89,0.52,0.0,-15.75,34.75
2000-06-01,19.39,0.57,0.0,-15.75,35.25
2000-06-01,18.66,0.6,0.0,-15.75,35.75
2000-06-01,20.56,0.42,0.0,-15.25,33.25
2000-06-01,18.94,0.54,0.0,-15.25,33.75
2000-06-01,17.18,0.61,0.0,-15.25,34.25
2000-06-01,18.31,0.6,0.0,-15.25,34.75
2000-06-01,19.58,0.59,0.0,-15.25,35.25
2000-06-01,19.85,0.6,0.0,-15.25,35.75
2000-06-01,19.51,0.44,0.0,-14.75,33.25
2000-06-01,16.96,0.62,0.0,-14.75,33.75
2000-06-01,15.67,0.66,0.0,-14.75,34.25
2000-06-01,18.14,0.64,0.0,-14.75,34.75
2000-06-01,20.03,0.61,0.0,-14.75,35.25
2000-06-01,20.11,0.59,0.0,-14.75,35.75
2000-06-01,18.27,0.51,0.0,-14.25,33.25
2000-06-01,16.41,0.63,0.0,-14.25,33.75
2000-06-01,16.83,0.64,0.0,-14.25,34.25
2000-06-01,19.48,0.61,0.0,-14.25,34.75
2000-06-01,20.49,0.6,0.0,-14.25,35.25
2000-06-01,19.68,0.6,0.0,-14.25,35.75
2000-06-01,17.51,0.57,0.0,-13.75,33.25
2000-06-01,16.67,0.64,0.0,-13.75,33.75
2000-06-01,20.06,0.57,0.0,-13.75,34.25
2000-06-01,21.09,0.58,0.0,-13.75,34.75
2000-06-01,20.3,0.6,0.0,-13.75,35.25
2000-06-01,19.28,0.6,0.0,-13.75,35.75
2000-06-01,17.42,0.52,0.0,-13.25,33.25
2000-06-01,17.35,0.61,0.0,-13.25,33.75
2000-06-01,22.24,0.56,0.0,-13.25,34.25
2000-06-01,21.77,0.58,0.0,-13.25,34.75
2000-06-01,19.61,0.6,0.0,-13.25,35.25
2000-06-01,18.55,0.61,0.0,-13.25,35.75
2000-06-01,17.61,0.5,0.0,-12.75,33.25
2000-06-01,17.81,0.56,0.0,-12.75,33.75
2000-06-01,22.83,0.55,0.0,-12.75,34.25
2000-06-01,22.16,0.58,0.0,-12.75,34.75
2000-06-01,19.66,0.61,0.0,-12.75,35.25
2000-06-01,18.29,0.62,0.0,-12.75,35.75
2000-06-01,17.96,0.47,0.0,-12.25,33.25
2000-06-01,17.16,0.57,0.0,-12.25,33.75
2000-06-01,22.71,0.56,0.0,-12.25,34.25
2000-06-01,22.63,0.58,0.0,-12.25,34.75
2000-06-01,20.58,0.61,0.0,-12.25,35.25
2000-06-01,19.23,0.62,0.0,-12.25,35.75
2000-06-01,18.78,0.44,0.0,-11.75,33.25
2000-06-01,16.39,0.57,0.0,-11.75,33.75
2000-06-01,22.36,0.59,0.0,-11.75,34.25
2000-06-01,22.25,0.57,0.0,-11.75,34.75
2000-06-01,20.79,0.58,0.0,-11.75,35.25
2000-06-01,20.36,0.62,0.0,-11.75,35.75
2000-06-01,19.67,0.45,0.0,-11.25,33.25
2000-06-01,16.25,0.56,0.0,-11.25,33.75
2000-06-01,22.23,0.58,0.0,-11.25,34.25
2000-06-01,21.4,0.52,0.0,-11.25,34.75
2000-06-01,19.98,0.5,0.0,-11.25,35.25
2000-06-01,20.31,0.55,0.0,-11.25,35.75
2000-06-01,19.73,0.46,0.0,-10.75,33.25
2000-06-01,15.98,0.55,0.0,-10.75,33.75
2000-06-01,22.41,0.56,0.0,-10.75,34.25
2000-06-01,21.52,0.47,0.0,-10.75,34.75
2000-06-01,19.64,0.45,0.0,-10.75,35.25
2000-06-01,19.51,0.48,0.0,-10.75,35.75
2000-06-01,19.27,0.47,0.0,-10.25,33.25
2000-06-01,17.76,0.53,0.0,-10.25,33.75
2000-06-01,22.2,0.54,0.0,-10.25,34.25
2000-06-01,20.89,0.48,0.0,-10.25,34.75
2000-06-01,19.41,0.45,0.0,-10.25,35.25
2000-06-01,19.79,0.46,0.0,-10.25,35.75
2000-06-01,17.88,0.44,0.0,-9.75,33.25
2000-06-01,18.86,0.49,0.0,-9.75,33.75
2000-06-01,18.7,0.48,0.0,-9.75,34.25
2000-06-01,17.25,0.48,0.0,-9.75,34.75
2000-06-01,17.97,0.48,0.0,-9.75,35.25
2000-06-01,20.64,0.46,0.0,-9.75,35.75
2000-06-01,16.7,0.42,0.0,-9.25,33.25
2000-06-01,15.8,0.53,0.0,-9.25,33.75
2000-06-01,15.67,0.46,0.0,-9.25,34.25
2000-06-01,15.1,0.5,0.0,-9.25,34.75
2000-06-01,17.13,0.52,0.0,-9.25,35.25
2000-06-01,21.12,0.47,0.0,-9.25,35.75
2000-07-01,19.92,0.39,0.0,-16.75,33.25
2000-07-01,20.48,0.43,0.0,-16.75,33.75
2000-07-01,21.39,0.47,0.0,-16.75,34.25
2000-07-01,21.63,0.52,0.0,-16.75,34.75
2000-07-01,20.98,0.52,0.0,-16.75,35.25
2000-07-01,19.96,0.51,0.0,-16.75,35.75
2000-07-01,20.61,0.47,0.0,-16.25,33.25
2000-07-01,21.04,0.45,0.0,-16.25,33.75
2000-07-01,21.04,0.45,0.0,-16.25,34.25
2000-07-01,20.6,0.51,0.0,-16.25,34.75
2000-07-01,19.37,0.57,0.0,-16.25,35.25
2000-07-01,18.12,0.59,0.0,-16.25,35.75
2000-07-01,20.24,0.47,0.0,-15.75,33.25
2000-07-01,20.05,0.45,0.0,-15.75,33.75
2000-07-01,18.93,0.48,0.0,-15.75,34.25
2000-07-01,18.7,0.51,0.0,-15.75,34.75
2000-07-01,18.23,0.57,0.0,-15.75,35.25
2000-07-01,17.59,0.6,0.0,-15.75,35.75
2000-07-01,19.36,0.41,0.0,-15.25,33.25
2000-07-01,17.8,0.54,0.0,-15.25,33.75
2000-07-01,16.2,0.6,0.0,-15.25,34.25
2000-07-01,17.34,0.59,0.0,-15.25,34.75
2000-07-01,18.57,0.58,0.0,-15.25,35.25
2000-07-01,18.81,0.59,0.0,-15.25,35.75
2000-07-01,18.19,0.43,0.0,-14.75,33.25
2000-07-01,15.92,0.62,0.0,-14.75,33.75
2000-07-01,14.9,0.65,0.0,-14.75,34.25
2000-07-01,17.31,0.63,0.0,-14.75,34.75
2000-07-01,19.03,0.6,0.0,-14.75,35.25
2000-07-01,19.03,0.59,0.0,-14.75,35.75
2000-07-01,17.14,0.51,0.0,-14.25,33.25
2000-07-01,15.6,0.62,0.0,-14.25,33.75
2000-07-01,16.12,0.62,0.0,-14.25,34.25
2000-07-01,18.52,0.61,0.0,-14.25,34.75
2000-07-01,19.39,0.6,0.0,-14.25,35.25
2000-07-01,18.63,0.59,0.0,-14.25,35.75
2000-07-01,16.72,0.56,0.0,-13.75,33.25
2000-07-01,15.95,0.62,0.0,-13.75,33.75
2000-07-01,19.12,0.57,0.0,-13.75,34.25
2000-07-01,19.91,0.57,0.0,-13.75,34.75
2000-07-01,19.13,0.59,0.0,-13.75,35.25
2000-07-01,18.31,0.6,0.0,-13.75,35.75
2000-07-01,16.75,0.51,0.0,-13.25,33.25
2000-07-01,16.5,0.59,0.0,-13.25,33.75
2000-07-01,20.93,0.55,0.0,-13.25,34.25
2000-07-01,20.36,0.58,0.0,-13.25,34.75
2000-07-01,18.42,0.6,0.0,-13.25,35.25
2000-07-01,17.67,0.6,0.0,-13.25,35.75
2000-07-01,16.83,0.49,0.0,-12.75,33.25
2000-07-01,16.71,0.55,0.0,-12.75,33.75
2000-07-01,21.2,0.54,0.0,-12.75,34.25
2000-07-01,20.67,0.58,0.0,-12.75,34.75
2000-07-01,18.57,0.6,0.0,-12.75,35.25
2000-07-01,17.5,0.61,0.0,-12.75,35.75
2000-07-01,17.03,0.46,0.0,-12.25,33.25
2000-07-01,16.01,0.56,0.0,-12.25,33.75
2000-07-01,21.05,0.56,0.0,-12.25,34.25
2000-07-01,21.31,0.58,0.0,-12.25,34.75
2000-07-01,19.75,0.6,0.0,-12.25,35.25
2000-07-01,18.65,0.61,0.0,-12.25,35.75
2000-07-01,17.78,0.43,0.0,-11.75,33.25
2000-07-01,15.33,0.56,0.0,-11.75,33.75
2000-07-01,20.9,0.59,0.0,-11.75,34.25
2000-07-01,21.09,0.57,0.0,-11.75,34.75
2000-07-01,20.1,0.57,0.0,-11.75,35.25
2000-07-01,19.93,0.61,0.0,-11.75,35.75
2000-07-01,18.63,0.44,0.0,-11.25,33.25
2000-07-01,15.24,0.55,0.0,-11.25,33.75
2000-07-01,20.92,0.57,0.0,-11.25,34.25
2000-07-01,20.29,0.51,0.0,-11.25,34.75
2000-07-01,19.19,0.49,0.0,-11.25,35.25
2000-07-01,19.7,0.53,0.0,-11.25,35.75
2000-07-01,18.62,0.45,0.0,-10.75,33.25
2000-07-01,14.9,0.54,0.0,-10.75,33.75
2000-07-01,21.15,0.55,0.0,-10.75,34.25
2000-07-01,20.4,0.47,0.0,-10.75,34.75
2000-07-01,18.76,0.44,0.0,-10.75,35.25
2000-07-01,18.75,0.46,0.0,-10.75,35.75
2000-07-01,18.12,0.47,0.0,-10.25,33.25
2000-07-01,16.56,0.52,0.0,-10.25,33.75
2000-07-01,20.91,0.54,0.0,-10.25,34.25
2000-07-01,19.8,0.47,0.0,-10.25,34.75
2000-07-01,18.57,0.44,0.0,-10.25,35.25
2000-07-01,19.03,0.44,0.0,-10.25,35.75
2000-07-01,16.57,0.44,0.0,-9.75,33.25
2000-07-01,17.43,0.48,0.0,-9.75,33.75
2000-07-01,17.29,0.47,0.0,-9.75,34.25
2000-07-01,16.15,0.46,0.0,-9.75,34.75
2000-07-01,17.2,0.45,0.0,-9.75,35.25
2000-07-01,20.01,0.44,0.0,-9.75,35.75
2000-07-01,15.26,0.41,0.0,-9.25,33.25
2000-07-01,14.35,0.53,0.0,-9.25,33.75
2000-07-01,14.44,0.45,0.0,-9.25,34.25
2000-07-01,14.07,0.47,0.0,-9.25,34.75
2000-07-01,16.37,0.49,0.0,-9.25,35.25
2000-07-01,20.56,0.46,0.0,-9.25,35.75
2000-08-01,21.31,0.39,0.0,-16.75,33.25
2000-08-01,21.78,0.43,0.0,-16.75,33.75
2000-08-01,22.45,0.47,0.0,-16.75,34.25
2000-08-01,22.7,0.51,0.0,-16.75,34.75
2000-08-01,22.19,0.51,0.0,-16.75,35.25
2000-08-01,21.32,0.5,0.0,-16.75,35.75
2000-08-01,22.04,0.47,0.0,-16.25,33.25
2000-08-01,22.35,0.45,0.0,-16.25,33.75
2000-08-01,22.21,0.45,0.0,-16.25,34.25
2000-08-01,21.85,0.5,0.0,-16.25,34.75
2000-08-01,20.72,0.56,0.0,-16.25,35.25
2000-08-01,19.53,0.57,0.0,-16.25,35.75
2000-08-01,21.66,0.46,0.0,-15.75,33.25
2000-08-01,21.35,0.44,0.0,-15.75,33.75
2000-08-01,20.14,0.47,0.0,-15.75,34.25
2000-08-01,20.07,0.51,0.0,-15.75,34.75
2000-08-01,19.71,0.55,0.0,-15.75,35.25
2000-08-01,19.05,0.58,0.0,-15.75,35.75
2000-08-01,20.76,0.41,0.0,-15.25,33.25
2000-08-01,19.07,0.53,0.0,-15.25,33.75
2000-08-01,17.27,0.58,0.0,-15.25,34.25
2000-08-01,18.66,0.58,0.0,-15.25,34.75
2000-08-01,20.05,0.58,0.0,-15.25,35.25
2000-08-01,20.2,0.59,0.0,-15.25,35.75
2000-08-01,19.57,0.43,0.0,-14.75,33.25
2000-08-01,17.21,0.61,0.0,-14.75,33.75
2000-08-01,15.93,0.63,0.0,-14.75,34.25
2000-08-01,18.58,0.61,0.0,-14.75,34.75
2000-08-01,20.38,0.6,0.0,-14.75,35.25
2000-08-01,20.26,0.59,0.0,-14.75,35.75
2000-08-01,18.56,0.5,0.0,-14.25,33.25
2000-08-01,16.98,0.61,0.0,-14.25,33.75
2000-08-01,17.3,0.61,0.0,-14.25,34.25
2000-08-01,19.78,0.6,0.0,-14.25,34.75
2000-08-01,20.72,0.59,0.0,-14.25,35.25
2000-08-01,20.02,0.59,0.0,-14.25,35.75
2000-08-01,18.28,0.55,0.0,-13.75,33.25
2000-08-01,17.41,0.61,0.0,-13.75,33.75
2000-08-01,20.43,0.56,0.0,-13.75,34.25
2000-08-01,21.21,0.57,0.0,-13.75,34.75
2000-08-01,20.54,0.59,0.0,-13.75,35.25
2000-08-01,19.89,0.6,0.0,-13.75,35.75
2000-08-01,18.42,0.5,0.0,-13.25,33.25
2000-08-01,18.04,0.57,0.0,-13.25,33.75
2000-08-01,22.31,0.55,0.0,-13.25,34.25
2000-08-01,21.78,0.57,0.0,-13.25,34.75
2000-08-01,19.96,0.6,0.0,-13.25,35.25
2000-08-01,19.32,0.6,0.0,-13.25,35.75
2000-08-01,18.5,0.48,0.0,-12.75,33.25
2000-08-01,18.35,0.54,0.0,-12.75,33.75
2000-08-01,22.64,0.54,0.0,-12.75,34.25
2000-08-01,22.18,0.57,0.0,-12.75,34.75
2000-08-01,20.26,0.6,0.0,-12.75,35.25
2000-08-01,19.35,0.6,0.0,-12.75,35.75
2000-08-01,18.73,0.46,0.0,-12.25,33.25
2000-08-01,17.6,0.54,0.0,-12.25,33.75
2000-08-01,22.44,0.55,0.0,-12.25,34.25
2000-08-01,22.85,0.58,0.0,-12.25,34.75
2000-08-01,21.58,0.6,0.0,-12.25,35.25
2000-08-01,20.72,0.6,0.0,-12.25,35.75
2000-08-01,19.58,0.42,0.0,-11.75,33.25
2000-08-01,16.92,0.55,0.0,-11.75,33.75
2000-08-01,22.29,0.58,0.0,-11.75,34.25
2000-08-01,22.67,0.57,0.0,-11.75,34.75
2000-08-01,21.98,0.57,0.0,-11.75,35.25
2000-08-01,22.03,0.6,0.0,-11.75,35.75
2000-08-01,20.61,0.44,0.0,-11.25,33.25
2000-08-01,16.94,0.54,0.0,-11.25,33.75
2000-08-01,22.41,0.57,0.0,-11.25,34.25
2000-08-01,21.91,0.51,0.0,-11.25,34.75
2000-08-01,21.02,0.49,0.0,-11.25,35.25
2000-08-01,21.67,0.53,0.0,-11.25,35.75
2000-08-01,20.75,0.45,0.0,-10.75,33.25
2000-08-01,16.7,0.52,0.0,-10.75,33.75
2000-08-01,22.75,0.55,0.0,-10.75,34.25
2000-08-01,22.1,0.47,0.0,-10.75,34.75
2000-08-01,20.59,0.43,0.0,-10.75,35.25
2000-08-01,20.64,0.45,0.0,-10.75,35.75
2000-08-01,20.41,0.46,0.0,-10.25,33.25
2000-08-01,18.56,0.51,0.0,-10.25,33.75
2000-08-01,22.62,0.53,0.0,-10.25,34.25
2000-08-01,21.57,0.47,0.0,-10.25,34.75
2000-08-01,20.45,0.44,0.0,-10.25,35.25
2000-08-01,20.94,0.44,0.0,-10.25,35.75
2000-08-01,18.96,0.43,0.0,-9.75,33.25
2000-08-01,19.73,0.46,0.0,-9.75,33.75
2000-08-01,19.3,0.46,0.0,-9.75,34.25
2000-08-01,18.12,0.45,0.0,-9.75,34.75
2000-08-01,19.2,0.44,0.0,-9.75,35.25
2000-08-01,22.01,0.43,0.0,-9.75,35.75
2000-08-01,17.58,0.4,0.0,-9.25,33.25
2000-08-01,16.73,0.5,0.0,-9.25,33.75
2000-08-01,16.68,0.43,0.0,-9.25,34.25
2000-08-01,16.21,0.44,0.0,-9.25,34.75
2000-08-01,18.46,0.46,0.0,-9.25,35.25
2000-08-01,22.62,0.45,0.0,-9.25,35.75
2000-09-01,26.23,0.39,0.0,-16.75,33.25
2000-09-01,26.56,0.43,0.0,-16.75,33.75
2000-09-01,27.31,0.47,0.0,-16.75,34.25
2000-09-01,27.73,0.51,0.0,-16.75,34.75
2000-09-01,27.26,0.51,0.0,-16.75,35.25
2000-09-01,26.24,0.5,0.0,-16.75,35.75
2000-09-01,26.9,0.46,0.0,-16.25,33.25
2000-09-01,27.32,0.45,0.0,-16.25,33.75
2000-09-01,27.31,0.44,0.0,-16.25,34.25
2000-09-01,27.09,0.5,0.0,-16.25,34.75
2000-09-01,25.83,0.55,0.0,-16.25,35.25
2000-09-01,24.33,0.56,0.0,-16.25,35.75
2000-09-01,26.81,0.46,0.0,-15.75,33.25
2000-09-01,26.78,0.44,0.0,-15.75,33.75
2000-09-01,25.57,0.46,0.0,-15.75,34.25
2000-09-01,25.32,0.5,0.0,-15.75,34.75
2000-09-01,24.59,0.55,0.0,-15.75,35.25
2000-09-01,23.57,0.58,0.0,-15.75,35.75
2000-09-01,26.31,0.41,0.0,-15.25,33.25
2000-09-01,24.88,0.53,0.0,-15.25,33.75
2000-09-01,22.65,0.57,0.0,-15.25,34.25
2000-09-01,23.58,0.57,0.0,-15.25,34.75
2000-09-01,24.59,0.57,0.0,-15.25,35.25
2000-09-01,24.58,0.58,0.0,-15.25,35.75
2000-09-01,25.14,0.43,0.0,-14.75,33.25
2000-09-01,22.56,0.6,0.0,-14.75,33.75
2000-09-01,20.63,0.61,0.0,-14.75,34.25
2000-09-01,23.01,0.6,0.0,-14.75,34.75
2000-09-01,24.75,0.59,0.0,-14.75,35.25
2000-09-01,24.6,0.58,0.0,-14.75,35.75
2000-09-01,23.54,0.5,0.0,-14.25,33.25
2000-09-01,21.53,0.6,0.0,-14.25,33.75
2000-09-01,21.54,0.6,0.0,-14.25,34.25
2000-09-01,24.0,0.59,0.0,-14.25,34.75
2000-09-01,24.91,0.59,0.0,-14.25,35.25
2000-09-01,24.05,0.59,0.0,-14.25,35.75
2000-09-01,22.57,0.55,0.0,-13.75,33.25
2000-09-01,21.57,0.6,0.0,-13.75,33.75
2000-09-01,24.69,0.55,0.0,-13.75,34.25
2000-09-01,25.45,0.57,0.0,-13.75,34.75
2000-09-01,24.53,0.59,0.0,-13.75,35.25
2000-09-01,23.51,0.59,0.0,-13.75,35.75
2000-09-01,22.3,0.5,0.0,-13.25,33.25
2000-09-01,22.01,0.57,0.0,-13.25,33.75
2000-09-01,26.39,0.55,0.0,-13.25,34.25
2000-09-01,25.79,0.57,0.0,-13.25,34.75
2000-09-01,23.64,0.59,0.0,-13.25,35.25
2000-09-01,22.58,0.6,0.0,-13.25,35.75
2000-09-01,22.15,0.48,0.0,-12.75,33.25
2000-09-01,22.04,0.54,0.0,-12.75,33.75
2000-09-01,26.15,0.54,0.0,-12.75,34.25
2000-09-01,25.58,0.57,0.0,-12.75,34.75
2000-09-01,23.43,0.6,0.0,-12.75,35.25
2000-09-01,22.23,0.6,0.0,-12.75,35.75
2000-09-01,22.18,0.45,0.0,-12.25,33.25
2000-09-01,20.98,0.54,0.0,-12.25,33.75
2000-09-01,25.51,0.55,0.0,-12.25,34.25
2000-09-01,25.77,0.58,0.0,-12.25,34.75
2000-09-01,24.37,0.6,0.0,-12.25,35.25
2000-09-01,23.4,0.6,0.0,-12.25,35.75
2000-09-01,22.93,0.42,0.0,-11.75,33.25
2000-09-01,20.32,0.53,0.0,-11.75,33.75
2000-09-01,25.53,0.57,0.0,-11.75,34.25
2000-09-01,25.67,0.56,0.0,-11.75,34.75
2000-09-01,24.79,0.57,0.0,-11.75,35.25
2000-09-01,24.78,0.6,0.0,-11.75,35.75
2000-09-01,23.97,0.43,0.0,-11.25,33.25
2000-09-01,20.53,0.52,0.0,-11.25,33.75
2000-09-01,25.81,0.57,0.0,-11.25,34.25
2000-09-01,25.09,0.51,0.0,-11.25,34.75
2000-09-01,24.05,0.49,0.0,-11.25,35.25
2000-09-01,24.63,0.52,0.0,-11.25,35.75
2000-09-01,24.04,0.45,0.0,-10.75,33.25
2000-09-01,20.14,0.51,0.0,-10.75,33.75
2000-09-01,25.94,0.54,0.0,-10.75,34.25
2000-09-01,25.15,0.46,0.0,-10.75,34.75
2000-09-01,23.57,0.43,0.0,-10.75,35.25
2000-09-01,23.54,0.45,0.0,-10.75,35.75
2000-09-01,23.6,0.46,0.0,-10.25,33.25
2000-09-01,21.77,0.5,0.0,-10.25,33.75
2000-09-01,25.71,0.53,0.0,-10.25,34.25
2000-09-01,24.41,0.47,0.0,-10.25,34.75
2000-09-01,23.06,0.43,0.0,-10.25,35.25
2000-09-01,23.42,0.44,0.0,-10.25,35.75
2000-09-01,22.13,0.42,0.0,-9.75,33.25
2000-09-01,22.92,0.45,0.0,-9.75,33.75
2000-09-01,22.33,0.46,0.0,-9.75,34.25
2000-09-01,20.72,0.44,0.0,-9.75,34.75
2000-09-01,21.39,0.43,0.0,-9.75,35.25
2000-09-01,23.99,0.43,0.0,-9.75,35.75
2000-09-01,20.64,0.38,0.0,-9.25,33.25
2000-09-01,19.51,0.48,0.0,-9.25,33.75
2000-09-01,19.12,0.42,0.0,-9.25,34.25
2000-09-01,18.39,0.43,0.0,-9.25,34.75
2000-09-01,20.46,0.45,0.0,-9.25,35.25
2000-09-01,24.46,0.44,0.0,-9.25,35.75
2000-10-01,27.26,0.39,0.0,-16.75,33.25
2000-10-01,27.33,0.43,0.0,-16.75,33.75
2000-10-01,27.95,0.47,0.0,-16.75,34.25
2000-10-01,28.29,0.52,0.0,-16.75,34.75
2000-10-01,27.75,0.52,0.0,-16.75,35.25
2000-10-01,26.7,0.51,0.0,-16.75,35.75
2000-10-01,28.11,0.46,0.0,-16.25,33.25
2000-10-01,28.32,0.45,0.0,-16.25,33.75
2000-10-01,28.16,0.45,0.0,-16.25,34.25
2000-10-01,27.87,0.5,0.0,-16.25,34.75
2000-10-01,26.57,0.56,0.0,-16.25,35.25
2000-10-01,25.06,0.57,0.53,-16.25,35.75
2000-10-01,28.09,0.46,0.0,-15.75,33.25
2000-10-01,27.87,0.44,0.0,-15.75,33.75
2000-10-01,26.59,0.47,0.0,-15.75,34.25
2000-10-01,26.45,0.5,0.0,-15.75,34.75
2000-10-01,25.75,0.56,0.0,-15.75,35.25
2000-10-01,24.67,0.59,1.05,-15.75,35.75
2000-10-01,27.64,0.41,0.0,-15.25,33.25
2000-10-01,26.08,0.53,0.0,-15.25,33.75
2000-10-01,24.05,0.57,0.0,-15.25,34.25
2000-10-01,25.13,0.57,0.0,-15.25,34.75
2000-10-01,26.13,0.58,0.0,-15.25,35.25
2000-10-01,26.0,0.59,0.53,-15.25,35.75
2000-10-01,26.65,0.43,0.0,-14.75,33.25
2000-10-01,24.14,0.6,0.0,-14.75,33.75
2000-10-01,22.57,0.61,0.0,-14.75,34.25
2000-10-01,24.9,0.6,0.0,-14.75,34.75
2000-10-01,26.52,0.6,0.0,-14.75,35.25
2000-10-01,26.33,0.59,0.0,-14.75,35.75
2000-10-01,25.31,0.5,0.0,-14.25,33.25
2000-10-01,23.45,0.6,0.0,-14.25,33.75
2000-10-01,23.58,0.59,0.0,-14.25,34.25
2000-10-01,25.85,0.59,0.0,-14.25,34.75
2000-10-01,26.71,0.59,0.0,-14.25,35.25
2000-10-01,26.0,0.59,0.0,-14.25,35.75
2000-10-01,24.53,0.55,0.0,-13.75,33.25
2000-10-01,23.62,0.6,0.0,-13.75,33.75
2000-10-01,26.51,0.55,0.0,-13.75,34.25
2000-10-01,27.12,0.57,0.0,-13.75,34.75
2000-10-01,26.26,0.59,0.0,-13.75,35.25
2000-10-01,25.47,0.6,0.0,-13.75,35.75
2000-10-01,24.38,0.5,0.0,-13.25,33.25
2000-10-01,24.12,0.57,0.0,-13.25,33.75
2000-10-01,28.15,0.55,0.0,-13.25,34.25
2000-10-01,27.48,0.57,0.0,-13.25,34.75
2000-10-01,25.43,0.59,0.0,-13.25,35.25
2000-10-01,24.51,0.6,0.0,-13.25,35.75
2000-10-01,24.32,0.48,0.0,-12.75,33.25
2000-10-01,24.28,0.53,0.0,-12.75,33.75
2000-10-01,28.04,0.54,0.0,-12.75,34.25
2000-10-01,27.46,0.57,0.0,-12.75,34.75
2000-10-01,25.48,0.6,0.0,-12.75,35.25
2000-10-01,24.42,0.6,0.0,-12.75,35.75
2000-10-01,24.43,0.45,0.0,-12.25,33.25
2000-10-01,23.45,0.53,0.0,-12.25,33.75
2000-10-01,27.58,0.55,0.0,-12.25,34.25
2000-10-01,27.95,0.58,0.0,-12.25,34.75
2000-10-01,26.82,0.6,0.0,-12.25,35.25
2000-10-01,26.02,0.6,0.0,-12.25,35.75
2000-10-01,25.18,0.41,0.0,-11.75,33.25
2000-10-01,22.9,0.53,0.0,-11.75,33.75
2000-10-01,27.64,0.57,0.0,-11.75,34.25
2000-10-01,27.94,0.56,0.0,-11.75,34.75
2000-10-01,27.37,0.56,0.0,-11.75,35.25
2000-10-01,27.5,0.59,0.0,-11.75,35.75
2000-10-01,26.19,0.43,0.0,-11.25,33.25
2000-10-01,23.08,0.52,0.0,-11.25,33.75
2000-10-01,27.91,0.56,0.0,-11.25,34.25
2000-10-01,27.33,0.5,0.0,-11.25,34.75
2000-10-01,26.5,0.48,0.0,-11.25,35.25
2000-10-01,27.14,0.52,0.0,-11.25,35.75
2000-10-01,26.24,0.45,0.0,-10.75,33.25
2000-10-01,22.62,0.51,0.0,-10.75,33.75
2000-10-01,28.1,0.54,0.0,-10.75,34.25
2000-10-01,27.41,0.46,0.0,-10.75,34.75
2000-10-01,25.94,0.43,0.0,-10.75,35.25
2000-10-01,25.89,0.45,0.0,-10.75,35.75
2000-10-01,25.78,0.46,0.0,-10.25,33.25
2000-10-01,24.1,0.5,0.0,-10.25,33.75
2000-10-01,27.79,0.53,0.0,-10.25,34.25
2000-10-01,26.57,0.47,0.0,-10.25,34.75
2000-10-01,25.3,0.44,0.0,-10.25,35.25
2000-10-01,25.6,0.44,0.0,-10.25,35.75
2000-10-01,24.37,0.41,0.0,-9.75,33.25
2000-10-01,25.25,0.45,0.0,-9.75,33.75
2000-10-01,24.31,0.46,0.0,-9.75,34.25
2000-10-01,22.7,0.44,0.0,-9.75,34.75
2000-10-01,23.44,0.43,0.0,-9.75,35.25
2000-10-01,25.99,0.44,0.0,-9.75,35.75
2000-10-01,22.82,0.38,0.0,-9.25,33.25
2000-10-01,21.72,0.47,0.0,-9.25,33.75
2000-10-01,21.01,0.42,0.0,-9.25,34.25
2000-10-01,20.32,0.42,0.0,-9.25,34.75
2000-10-01,22.45,0.45,0.0,-9.25,35.25
2000-10-01,26.38,0.44,0.0,-9.25,35.75
2000-11-01,27.11,0.43,5.27,-16.75,33.25
2000-11-01,27.36,0.47,5.27,-16.75,33.75
2000-11-01,27.96,0.52,5.27,-16.75,34.25
2000-11-01,28.43,0.56,5.27,-16.75,34.75
2000-11-01,28.24,0.56,5.27,-16.75,35.25
2000-11-01,27.51,0.55,5.27,-16.75,35.75
2000-11-01,27.59,0.51,5.27,-16.25,33.25
2000-11-01,27.99,0.49,5.27,-16.25,33.75
2000-11-01,27.97,0.49,5.27,-16.25,34.25
2000-11-01,27.66,0.55,5.27,-16.25,34.75
2000-11-01,26.59,0.61,5.27,-16.25,35.25
2000-11-01,25.4,0.63,5.27,-16.25,35.75
2000-11-01,27.29,0.51,5.27,-15.75,33.25
2000-11-01,27.2,0.49,5.27,-15.75,33.75
2000-11-01,26.09,0.53,5.27,-15.75,34.25
2000-11-01,25.81,0.56,5.27,-15.75,34.75
2000-11-01,25.3,0.62,5.27,-15.75,35.25
2000-11-01,24.58,0.66,5.27,-15.75,35.75
2000-11-01,26.67,0.46,5.27,-15.25,33.25
2000-11-01,25.04,0.6,5.27,-15.25,33.75
2000-11-01,23.14,0.66,5.27,-15.25,34.25
2000-11-01,24.04,0.65,5.27,-15.25,34.75
2000-11-01,25.18,0.64,5.27,-15.25,35.25
2000-11-01,25.38,0.65,5.27,-15.25,35.75
2000-11-01,25.45,0.47,5.27,-14.75,33.25
2000-11-01,22.82,0.67,5.27,-14.75,33.75
2000-11-01,21.52,0.7,5.27,-14.75,34.25
2000-11-01,23.62,0.68,5.27,-14.75,34.75
2000-11-01,25.19,0.66,5.27,-14.75,35.25
2000-11-01,25.12,0.64,5.27,-14.75,35.75
2000-11-01,23.88,0.54,5.27,-14.25,33.25
2000-11-01,22.08,0.66,5.27,-14.25,33.75
2000-11-01,22.36,0.67,5.27,-14.25,34.25
